Nom du lieu;Adresse;Code postal;Ville;Latitude;Longitude;Type de parking;Source;Places;PMR;Transport public;Prix;Ouverture;Commentaire;Proprietaire;Lumière;Velo
Aire de covoiturage de La Pidaie;giratoire D775/D771 (Pouancé);49420;Ombrée-D'Anjou (Pouancé);47.746999;-1.157561;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de L'Espérance;échangeur D219/D775 (déviation ouest de Noyant-la-Gravoyère);49520;Segré-En-Anjou Bleu (Noyant-La-Gravoyère);47.70758;-0.972432;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Promenade;giratoire Nord déviation Segré (D775/D923);49500;Segré-En-Anjou Bleu (Segré);47.697888;-0.869316;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage Actipôle;giratoire sud échangeur N249/D158/D91 (St André-de-la-Marche);49450;Sèvremoine (St André-De-La-Marche);47.092526;-1.008012;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage du Petit Lapin;Giratoire nord échangeur D762/N249 (St Germain s/ Moine);49230;Sèvremoine (St Germain-S/-Moine);47.122036;-1.095741;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Salle de Sport de Tillières;giratoire D223 / rue de la Coudraie, au droit de la Salle des Fêtes et du stade communal;49230;Sèvremoine (Tillières);47.141193;-1.16527;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Colonne;Giratoire de La Colonne D753/D949 (Torfou);49660;Sèvremoine (Torfou);47.031741;-1.092211;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Haie;giratoire D15/A11;49170;St Germain-Des-Prés;47.430339;-0.819342;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage des Landes;giratoire D963/D105;49070;St Lambert-La-Potherie;47.472882;-0.696267;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Poissardière;Giratoire Nord déviation St Léger-sous-Cholet;49280;St Léger-Ss-Cholet;47.104719;-0.918601;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Mécrenière;Echangeur de Haute-Perche (D751/A87/D748), giratoire Ouest;49610;St Melaine-S/-Aubance;47.400319;-0.514255;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire de covoiturage de La Ronde;giratoire D347/D767 (sortie péage A85);49680;Vivy;47.304939;-0.035307;Aire_covoiturage;49 CD49 Maine-et-loire;;;;;;;;;
Aire d'Acqueville - Carrefour des pelles;1 route des pelles;50440;Acqueville;49.604445;-1.736398;Parking;50 CD50 Manche;;;;;;;;;
Aire de Benoitville - la Croix Georges;Giratoire RD 37 et RD 650;50340;Benoitville;49.536064;-1.775375;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Carquebut - les Forges;RD 974;50480;Blosville;49.379657;-1.295671;Parking;50 CD50 Manche;;;;;;;;;
Aire de Bréhal - la Lande;La Lande RD370;50290;Bréhal;48.901179;-1.498382;Parking;50 CD50 Manche;;;;;;;;;
Aire de Bretteville en Saire - La plage;Croisement RD 320 et RD 116;50110;Bretteville en Saire;49.656911;-1.520058;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Brix - Le beau Parlé;8 routes des breuils;50700;Brix;49.56347;-1.590853;Parking;50 CD50 Manche;;;;;;;;;
Aire de Carentan - Blactot;Sortie ZI de Carentan sur RN 174;50500;Carentan;49.321363;-1.241577;Parking;50 CD50 Manche;;;;;;;;;
Aire de Condé-sur-Vire - le Sault;Giratoire échangeur sortie 1 N 174;50890;Conde sur Vire;49.04813;-1.002821;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Cambernon - les Neslières;La Hastonnière 50200 Courcy;50200;Courcy;49.066365;-1.390581;Parking;50 CD50 Manche;;;;;;;;;
Aire de Coutances - la Paletière;Le haut de Délasse;50200;Coutances;49.054155;-1.46632;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Couville - Le Pont;A proximité du pont sncf sur RD 56;50690;Couville;49.557955;-1.672739;Parking;50 CD50 Manche;;;;;;;;;
Aire de Fleury - la Maison neuve;Giratoire RD 924 / RD 33;50800;Fleury;48.841653;-1.250531;Parking;50 CD50 Manche;;;;;;;;;
Aire de Gonneville - Le Hamel ès Ronches;Route du Hamel es Ronches;50330;Gonneville;49.645399;-1.463256;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire d'Hébécrevon - Les Bruyères;2 chemin des bruyères;50180;Hébécrevon;49.133289;-1.175194;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire d'Isigny-le-Buat - le Carrefour des Biards;Croisement des Biards RD 85;50540;Isigny le Buat;48.596191;-1.179651;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de la Colombe - l'Hôtel Massu;42 La Hervière;50800;La Colombe;48.860445;-1.207072;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Le Mesnil Vigot - La rivière de Haut;Rue de la borderie;50570;Le Mesnil Vigot;49.161012;-1.282137;Parking;50 CD50 Manche;;;;;;;;;
Aire des Pieux - la Fosse;allée de la Fosse;50340;Les Pieux;49.506624;-1.804738;Parking;50 CD50 Manche;;;;;;;;;
Aire de Lessay - Champ de Foire (Intérêt local);Parking du champ de foire;50430;Lessay;49.212135;-1.526966;Parking;50 CD50 Manche;;;;;;;;;
Parking D105 Marcey - la Moinerie;Giratoire RD 973 / RD 105;50300;Marcey les grèves;48.708281;-1.393623;Parking;50 CD50 Manche;;;;;;;;;
Aire de Marchesieux - La Porte du Boscq;Croisement RD 900 / RD 57;50190;Marchesieux;49.168574;-1.318012;Parking;50 CD50 Manche;;;;;;;;;
Parking D29 Marigny - Le Poteau;Giratoire RD 972 / RD 29;50570;Marigny;49.08952;-1.24917;Parking;50 CD50 Manche;;;;;;;;;
Aire de Martigny - le Clos du feu;Croisement RD 999 / RD 47;50600;Martigny;48.611247;-1.119981;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Martinvast - Le Pont;ZA Le Pont;50690;Martinvast;49.603931;-1.662814;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Montchaton - le Pont de la Roque;2 rue du Mesnil;50660;Monchaton;49.018158;-1.506561;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Nouainville - Hameau Hérouet;Croisement RD 409 et RD 64;50690;Nouainville;49.618998;-1.670464;Parking;50 CD50 Manche;;;;;;;;;
Aire d'Orval - Le Cardron;Giratoire RD 437 / RD 971;50660;Orval;49.023583;-1.45286;Parking;50 CD50 Manche;;;;;;;;;
Aire de Parigny - le Pointon;route de Milly;50600;Parigny;48.602651;-1.054709;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Pierreville - les Bauvais;Le long de RD 650;50340;Pierreville;49.471354;-1.787512;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Pontorson - Caugé;A proximité du Croisement RD 975 / RD 30;50170;Pontorson;48.55431;-1.49984;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Parkind D911 Ponts sous Avranches - Le Domaine;Echangeur sortie 36 A84;50300;Ponts ;48.710567;-1.330606;Parking;50 CD50 Manche;;;;;;;;;
Aire de Portbail/Le Mesnil - la Picauderie;La Picauderie;50580;Portbail;49.3618;-1.695681;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Précey - la Buvette;Giratoire RD45 / RD 976;50220;Précey;48.617363;-1.358544;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Saint-Come du Mont - le Mont;RD 913;50500;Saint Come du Mont;49.333654;-1.264369;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Saint Georges d'Elle - La Taille;Croisement RD 195 / RD 972;50680;Saint Georges d'elle;49.135479;-0.97582;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de Saint Gilles - Salle de fêtes;A proximité de la salle des fêtes;50180;Saint Gilles;49.105675;-1.174247;Parking;50 CD50 Manche;;;;;;;;;
Aire de Saint-James - la Blanchetière;Giratoire échangeur sortie 32 A84;50240;Saint James;48.530691;-1.345699;Parking;50 CD50 Manche;;;;;;;;;
Aire de Saint-Lô d'Ourville - le Bouillon;Giratoire à l'intersection de D650 et D15;50580;Saint Lô d'Ourville;49.334099;-1.679959;Parking;50 CD50 Manche;;;;;;;;;
Aire de Saint-Lô - la Maison du Département;Route de Candol;50000;Saint-Lô;49.100479;-1.116486;Parking;50 CD50 Manche;;;;;;;;;
Aire de Sartilly - La Huchepie;Giratoire RD 973 / RD 61;50530;Sartilly;48.76027;-1.467362;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Arie de Valognes - Place Félix Buhot;A proximité de carrefour market;50700;Valognes;49.510809;-1.477454;Parking;50 CD50 Manche;;;;;;;;;
Aire de Videcosville - Piedchou;Croisement RD 902 et RD 25;50630;Videcosville;49.57405;-1.368564;Aire_covoiturage;50 CD50 Manche;;;;;;;;;
Aire de covoiturage de Fère-Champenoise;Boulevard des Lilas;51230;Fère-Champenoise;48.754952;3.987370;Aire_covoiturage;51 CCFère-Champenoise;;;;;;;;;
Basilique St Remi;Place Lenoncourt;51100;Reims;49.2425145;4.041732;Parking;51 Grand Reims;;;;;;;;;
Castorama Reims Thillois;140 Rue du Temple de Blosne;51370;Thillois;49.2570889;3.9710773;Supermarket;51 Grand Reims;;;;;;;;;
Parking du Château du Grand Jardin;3 avenue de la Marne;52300;Joinville;48.445792;5.141106;Parking;52 CCBassin-de-Joinville-en-Champagne;;;;;;;;;
Parking Chêne Saint-Amand;Avenue du Chêne Saint-Amand;52100;Saint-Dizier;48.6253027778;4.9669972222;Parking;52 Commune de Saint Dizier;;;;;;;;;
Aire de covoiturage La Courtille;Route de Tanis;53300;Ambrières-les-Vallées;48.394798;-0.62222;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Bois de Bergault;D21;53170;Arquenay;47.983694;-0.613925;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage de Terre Rouge - Azé;Rue de Terre Rouge;53200;Azé;47.82971556;-0.68460184;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Bourgon;Impasse de Bellevue;53410;Bourgon;48.16632737;-1.06801677;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage de La Martinière - Changé;D31;53810;Changé;48.10669944;-0.84443195;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Bois des Mazeries;D20;53200;Chemazé;47.794272;-0.761199;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Contest;D225;53100;Contest;48.264446;-0.654659;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Place du 8 Mai;Place du Huit Mai;53400;Craon;47.850119;-0.948708;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Gesvres;Lotissement du Stade;53370;Gesvres;48.37051001;-0.14595795;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Stade;Rue du Stade;53250;Javron les Chapelles;48.41797903;-0.33223901;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage du Bosquet - La Brûlatte;Le Bosquet 2;53410;La Brûlatte;48.09020338;-0.95294805;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage La Gravelle;D57;53410;La Gravelle;48.078969;-1.032356;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Launay Villiers;7-1 Place de l'Église;53410;Launay-Villiers;48.13479832;-1.00601435;Parking;53 CD53 Mayenne;;;;;;;;;
Parking Relais La Jaunaie;Avenue de l'Atlantique;53000;Laval;48.05495254;-0.79010486;P+R;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Le Bourgneuf la Foret;20 Rue de Bretagne;53410;Le Bourgneuf-la-Forêt;48.16224418;-0.97165972;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Le Genest Saint Isle;5 Rue de la Gare;53940;Le Genest-Saint-Isle;48.09701086;-0.88558794;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Loiron La Chapelle du Chêne;La Chapelle du Chêne;53320;Loiron-Ruillé;48.07031299;-0.93012044;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Martigné sur Mayenne;D12;53470;Martigné-sur-Mayenne;48.1964188;-0.6667161;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Daon;D213;53200;Ménil;47.74804278;-0.64221567;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Place de l'Assemblée;305 Rue de Saint-Cenere;53150;Montsûrs;48.135174;-0.557683;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Moulay;Moulay;53100;Moulay;48.26495853;-0.63067356;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Neuilly le Vendin;7-5 Rue des Tamaris;53250;Neuilly le Vendin;48.495225;-0.343025;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Port-Brillet;Rue de la Petite Vitesse;53410;Port-Brillet;48.10990311;-0.97356536;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Super U;Parc Naturel Régional Normandie-Maine, D221 Zone;53140;Pré en Pail;48.46393504;-0.19113295;Supermarket;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage La Monnerie;Route de la Monnerie;53370;Saint Pierre des Nids;48.39982698;-0.09669897;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage des grands prés;D7;53270;Sainte Suzanne;48.10110798;-0.35551098;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Saint Fort;2 Rue René Paillard;53200;Saint-Fort;47.806007;-0.716695;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage St Ouen des Toits;3 Rue de la Tannerie;53410;Saint-Ouen-des-Toits;48.13676752;-0.90828933;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage rue du Saule - Saint-Pierre-La-Cour;Rue du Saule;53410;Saint-Pierre-La-Cour;48.11351617;-1.02789241;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Place de l'église;Place de l'Église;53540;Saint-Poix;47.96522028;-1.04360055;Parking;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Saint Quentin les Anges;Le Bourg;53400;Saint-Quentin-les-Anges;47.772244;-0.885789;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Vaiges;Rue Robert Gletron;53480;Vaiges;48.041965;-0.483573;Aire_covoiturage;53 CD53 Mayenne;;;;;;;;;
Aire de covoiturage Rue d'Anjou;Le Pré Pitard;53700;Villaines la Juhel;48.33972601;-0.28650695;Parking;53 CD53 Mayenne;;;;;;;;;
Parking Église Saint-Maurice;1 Rue de la Voie de l'Eau, 54170 Allain;54170;Allain;48.5495398;5.9104412;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Supermarché Colruyt;51 Rue des Cristalleries;54120;Baccarat;48.4477369;6.7421684;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Aire de La Meurthe;5 Route de Nancy, 54120 Gélacourt;54120;Baccarat ;48.4635132;6.735422;Aire_covoiturage;54 CD54 Meurthe-et-Moselle;;;;;;;Dir Est;;
Parking centre Badonviller;30 Rue du Maréchal Foch, 54540 Badonviller;54540;Badonviller;48.4970118;6.8959025;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Église paroissiale Saint-Jean-Baptiste;Rue de l'Église, 54450 Bénaménil;54450;Bénaménil;48.5695889;6.6744144;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Mairie de Beuveille;2 Rue Pasteur, 54620 Beuveille;54620;Beuveille;49.431407;5.688677;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;CD54;;
Parking Quai de La Vezouze;2 Place Général de Gaulle, 54450 Blamont;54450;Blâmont;48.58824;6.84423;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Aire de covoiturage du Foyer Rural;Rue du Téméraire;54136;Bouxières-aux-Dames;48.74752;6.16935;Aire_covoiturage;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Parking relais du Rond Point;14 Route de Bréhain la Cour;54190;Bréhain-la-Ville;49.4463561;5.8965247;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Point Vert - Ceintrey;Route de Tantonville, 54134 Ceintrey;54134;Ceintrey;48.5199496;6.1559545;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Mairie de Chenicourt;12 Gr Grande Rue;54610;Chenicourt;48.856909;6.291364;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;CD54;;
Carrefour Contact;rue Du Parterre, 54480 Cirey-sur-Vezouze;54480;Cirey-sur-Vezouze;48.5790605;6.9431074;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Parking plaine des jeux;Rue de Lorraine, 54400 Cosnes-et-Romain;54400;Cosnes-et-Romain;49.5281463;5.7535891;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Parking entrée de village;Le Breuil;54110;Crévic;48.63892;6.40142;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
La Poste;D521;54680;Crusnes;49.4304624;5.9301147;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Parking Entente Sportive;rue Roger Fould;54670;Custines;48.781336;6.145776;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;CD54;;
Domevre S/ Vezouze Mairie Rd400;Grande Rue, 54450 Domèvre-sur-Vezouze;54450;Domèvre-sur-Vezouze;48.56146;6.80618;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Park Leclerc;D400, 54200 Dommartin-lès-Toul;54200;Dommartin-lès-Toul;48.67499;5.92707;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;SUPERMARCHE;;
Parking bord de D400;1734 Rue de Paris, 54200 Écrouves;54200;Ecrouves;48.6783125;5.851268;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Einville Au Jard Croisement Rd914/Rd2C;1B Route de Maixe, 54370 Einville-au-Jard;54370;Einville-au-Jard;48.65314;6.48087;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Parking AFPA Nancy-Pompey;57 Square Eugène Herzog, 54390 Frouard;54390;Frouard;48.776;6.13919;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;CC BASSIN POMPEY;;
Parking du Monument aux morts;1 Rue du Général Leclerc;54830;Gerbéviller;48.497494;6.5116799;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Carrefour Gondreville;106 Rue de la Bergerie, 54840 Gondreville;54840;Gondreville;48.6912796;5.9737519;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;SUPERMARCHE;;
Parking Relais;Hussigny, Mines, 54590 Hussigny-Godbrange;54590;Hussigny;49.4979454;5.8697531;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Aire de covoiturage de Lesménils;Autoroute de Lorraine-Bourgogne, 54700 Lesménils;54700;Lesménils;48.9381222;6.1132677;Aire_covoiturage;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Aire de covoiturage de Leyr;15 rue de la Promenade;54760;Leyr;48.8045;6.27151;Aire_covoiturage;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Luneville Place des Carmes;5 Place des Carmes, 54300 Lunéville;54300;Lunéville;48.59802;6.48894;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Mairie de Maron;5001F Ruelle de la Gare, 54230 Maron;54230;Maron;48.63532;6.04443;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;?;;
Parking Hôtel Ibis de Mexy;52 Rue nationale, 54135 Mexy;54135;Mexy;49.5003061;5.7880698;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;Hôtel IBIS;;
Buffalo Grill;Rue de la Grande Corvée, 54300 Moncel-lès-Lunéville;54300;Moncel-lès-Lunéville;48.5708137;6.5335434;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Parking du centre;3 Bis Quai Émile Benoît, 54610 Nomeny;54610;Nomeny;48.88943;6.22734;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;COMMUNE;;
Station Total D400;4-8 Rue de Strasbourg, 54450 Ogéviller;54450;Ogéviller;48.5496835;6.7250345;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Campanile Pont-à-Mousson;ZA De Lesmenils, Grand Pré, 54700 Pont-à-Mousson;54700;Pont-à-Mousson;48.9342981;6.109868;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Aire de covoiturage de Chaudfontaine;D914, 54300 Rehainviller;54300;Rehainviller;48.57726;6.48114;Aire_covoiturage;54 CD54 Meurthe-et-Moselle;;;;;;;Pays et CG54;;
Haras national de Rosières aux Salines;1 Rue Léon Bocheron, 54110 Rosières-aux-Salines;54110;Rosières-aux-Salines;48.596633;6.3365856;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Station Total;19, Route nationale;54260;Tellancourt;49.5073489;5.6320952;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;CD54;;
Parking Salle des fêtes;15 Rue de Strasbourg, 54300 Thiébauménil;54300;Thiébauménil;48.5780429;6.6224416;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Parking Cora;546 Avenue du Général Bigeard, 54200 Toul;54200;Toul;48.6644122;5.8883982;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;SUPERMARCHE;;
Parking de la Mairie de Vézelise;18 Rue Louis et Félix Moreau, 54330 Vézelise;54330;Vézelise;48.4872866;6.0881712;Parking;54 CD54 Meurthe-et-Moselle;;;;;;;;;
Aire des Souhesmes;Sortie Péage de Voie Sacrée;55220;Les Souhesmes-Rampont;49.092854;5.279908;Aire_covoiturage;55 CD55 Meuse;30;2;;;;;;;
Aire de covoiturage de Intermarché, Cap Ouest;Parc d'activé Cap Ouest, 56350 Allaire;56001;Allaire ;47.633338;-2.176899;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;8;;;;;;;;
Aire de covoiturage de Sainte Julitte;E60, 56190 Muzillac;56002;Ambon ;47.584446;-2.545577;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;30;;;;;;;;
Aire de covoiturage de Botquelen;28 Route de Parc Botquelen, 56610 Arradon;56003;Arradon ;47.64101;-2.818309;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;31;;;;;;;;
Aire de covoiturage de La Corne du Cerf;D139, 56190 Arzal;56004;Arzal ;47.53387;-2.390261;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;40;;;;;;;;
Parking Rue Leen Vihan (En Face de La Maison du Port);Le Crouesty, 56640 Arzon;56005;Arzon ;47.545612;-2.88907;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;9;;;;;;;;
Rond Point de Baden;Rue de l'Île Réno, 56870 Baden;56008;Baden ;47.621141;-2.906745;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;15;;;;;;;;
Aire de covoiturage de Kermestre;Z.A. le dressève, 56150 Baud;56010;Baud ;47.89663;-3.010244;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;26;;;;;;;;
Aire de covoiturage de Bel Orient;Parc de Bel Orient, 56140 Bohal;56020;Bohal ;47.781561;-2.455255;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;32;;;;;;;;
Aire de covoiturage de Boul Sapin;ZA de la Gare, 56700 Brandérion;56021;Branderion ;47.782196;-3.197375;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;50;;;;;;;;
Aire de covoiturage de Kérisan;E60, 56400 Brech;56023;Brech ;47.683491;-3.022979;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;49;;;;;;;;
Aire de covoiturage de Les Vieilles Roches;227 La Perrière, 56130 Camoël;56030;Camoel ;47.483215;-2.385391;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;10;;;;;;;;
Aire de covoiturage de Le Linvo;D134, 56800 Campénéac;56032;Campeneac ;47.940217;-2.285434;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;30;;;;;;;;
Aire de covoiturage de Kergroix;Kergroix, 56340 Carnac;56034;Carnac ;47.638065;-3.048336;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;20;;;;;;;;
Aire de covoiturage de Le Grand Village;Le Cormier, 56140 Caro;56035;Caro ;47.866941;-2.336722;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;5;;;;;;;;
Aire de covoiturage de Kercado;D769, 56850 Caudan;56036;Caudan ;47.816587;-3.333067;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;10;;;;;;;;
Aire de covoiturage de Poulben;Sclegen, 56950 Crac'h;56046;Crach ;47.649169;-2.985122;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;31;;;;;;;;
Aire de covoiturage de Kerchoux;Kerchoux, 56250 Elven;56053;Elven ;47.753053;-2.551228;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;8;;;;;;;;
Aire de covoiturage de Kerbos;678 Fretezach, 56110 Gourin;56066;Gourin ;48.141134;-3.629214;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;12;;;;;;;;
Aire de covoiturage de Champ ;33 Rue du Géneral De Gaulle, 56390 Grand-Champ;56067;Grand;47.760145;-2.848733;Aire_covoiturage;56 CD56 Morbihan sur data.gouv.fr;36;;;;;;;;
